id,,regimen,sex,period,ALBUMIN,ALKPHOSPH,SGPTALT,SGOTAST,TOTBILI,BUN,CALCIUM blood,CREAT blood,GAMMAGT,Glycemia,PHOSPH blood,TOTPROT,DIRBILI,SODIUM Sang,POTASSIUM Sang,CHLORIDE Sang,GLOBULINE,AGRATIO,GRAVITY,GLUCOSE,BILI,KETONE,BLOOD,PH,PROT,UROBILI,PTSEC,APTTSEC,WBC,RBC,HGB,HCT,MCV,MCH,MCHC,PLT,ABSNEUT,ABSLYMPH,ABSMONO,ABSEOS,ABSBASO,ABSLUC,NEUT,LYMPH,MONO,EOS,BASO,LUC,CALCIUM,CREAT,UPROT,PHOSPH,SODIUM,POTASSIUM,CHLORIDE,NAKRATIO,CREATCLEARANCE,VOLTOTAL,TERMINALBODYWEIGHT,ADRENAL,HEART,LIVER,TESTIS,BRAIN,KIDNEY,SPLEEN,OVARY
1,1,MON810,F,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.4,0.085,1.199,8.286,NA,1.989,2.345,0.501,0.122
2,2,MON810,F,1,4.5,73,25,78,0.1,14.7,9.5,0.4,1,107,5.6,6.2,0.01,144,4.2,99,1.7,2.65,1.025,0,0,0,0,7,0.01,0.2,NA,NA,5.52,7.73,14.2,41.3,53.5,18.4,34.4,883,0.83,4.39,0.11,0.09,0,0.09,15.1,79.5,2,1.7,0,1.7,5.4,74.4,22,121.2,53,87,34,0.61,0.24,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,MON810,F,2,5.3,45,34,75,0.2,20.8,11.9,0.6,0.001,207,12.8,7.6,0.1,150,8.7,109,2.3,2.3,1.031,0,0,0,0,7,0,0.2,10.9,14.3,7.45,8.38,15.2,44.8,53.5,18.2,33.9,790,0.86,6.18,0.14,0.08,0.05,0.13,11.5,83,1.9,1.1,0.7,1.8,26.1,84.6,19,118.6,69,133,74,0.52,0.15,4,255.2,0.083,0.921,7.276,NA,2.032,2.038,0.472,0.127
3,3,MON810,F,1,4.7,62,37,89,0.1,16.7,10.4,0.4,1,89,7.4,6.8,0.01,145,4.8,97,2.1,2.24,1.041,0,0,0,0,6,30,0.2,NA,NA,10,7.97,15.5,45.2,56.6,19.4,34.3,965,0.61,8.89,0.24,0.12,0.03,0.11,6.1,88.8,2.4,1.2,0.3,1.1,7.6,135.7,44,192.7,25,159,67,0.16,0.42,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,MON810,F,2,5.2,31,55,79,0.2,17.8,11.7,0.5,0.001,157,9.9,7.5,0.001,154,6.1,112,2.3,2.26,1.04,0,0,0,0,6.5,0,0.2,11.1,17.3,6.2,7.72,15,44.6,57.8,19.4,33.6,1070,0.75,4.95,0.2,0.09,0.06,0.15,12.2,79.8,3.2,1.4,1,2.5,46.6,106.6,22,198.3,58,201.5,100,0.29,0.29,5.5,280.9,0.089,1.115,8.244,NA,2.174,2.162,0.555,0.109
4,4,MON810,F,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.2,0.079,1.097,8.899,NA,2.023,2.459,0.533,0.113
5,5,MON810,F,1,4.9,77,40,122,0.2,18,10,0.4,0,108,6.1,6.5,0.1,144,4.5,100,1.6,3.06,1.06,0,0,0,0,6,30,0.2,NA,NA,8.76,7.67,14.5,42.2,55,19,34.5,1132,0.74,7.65,0.13,0.12,0.02,0.08,8.5,87.4,1.5,1.4,0.3,0.9,11,144.1,43,280.9,97,219,94,0.44,0.33,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,5,MON810,F,2,5.8,47,33,74,0.2,20.3,12.5,0.5,0.001,180,11.6,7.9,0.1,151,7.2,110,2.1,2.76,1.066,0,0,0.01,0,6.5,100,1,10.9,17.1,6.62,7.88,14.9,44.7,56.7,18.9,33.4,990,0.55,5.72,0.16,0.06,0.05,0.08,8.3,86.5,2.4,0.8,0.7,1.2,20.8,205.1,55,287.5,93,270,57,0.34,0.12,1,238.3,0.078,0.897,7.481,NA,2.053,2.06,0.516,0.154
6,6,MON810,F,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.3,0.072,1.204,9.992,NA,2.01,2.509,0.619,0.175
7,7,MON810,F,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.6,0.065,1.145,9.463,NA,2.026,2.314,0.761,0.112
8,8,MON810,F,1,4.3,97,34,100,0.1,13.3,9.8,0.4,1,113,6.8,6.5,0.01,145,4.9,96,2.2,1.95,1.028,0,0,0.01,0,6.5,NA,0.2,NA,NA,11.06,7.96,14.4,42,52.7,18.1,34.4,1376,0.96,9.51,0.3,0.07,0.04,0.17,8.7,86,2.7,0.6,0.3,1.6,5,70.2,22,161.9,36,120,42,0.3,0.55,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,8,MON810,F,2,5.9,42,33,76,0.2,13.8,11.5,0.5,0.001,188,9.3,8.3,0.1,144,7.5,103,2.4,2.46,1.062,0,0,0,0,6,100,1,10.8,17.1,8.05,8.49,14.8,43.8,51.6,17.4,33.8,1442,0.92,6.53,0.28,0.08,0.05,0.18,11.4,81.1,3.5,1,0.7,2.2,14.3,219.5,62,357.7,50,281.5,105,0.18,0.18,2,347.3,0.106,1.232,9.701,NA,2.1,2.772,0.58,0.144
9,9,MON810,F,1,4.4,76,36,89,0.1,17.4,9.8,0.2,0,114,5.7,6.2,0.1,144,4.6,98,1.8,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.52,8.02,15.2,43.3,54,19,35.1,1218,0.6,8.55,0.14,0.1,0.02,0.1,6.3,89.8,1.5,1.1,0.2,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,9,MON810,F,2,4.6,52,35,107,0.2,16.9,11,0.5,0.001,132,10.5,6.7,0.1,144,7.9,106,2.1,2.19,1.051,0,0,0,0,6,30,0.2,11.7,12.1,9.83,8.57,15.4,46.3,54.1,18,33.3,1109,1.58,7.43,0.25,0.08,0.07,0.43,16,75.6,2.5,0.8,0.7,4.4,17.9,135.3,54,341.4,57,245,62,0.23,0.22,3.5,289.3,0.061,1.099,8.994,NA,2.126,2.416,0.525,0.128
10,10,MON810,F,1,4.5,72,28,85,0.2,14,11.1,0.2,0,131,6.5,6.7,0.1,145,4.7,97,2.2,2.05,1.029,0,0,0,0,6,0,0.2,NA,NA,13.17,7.62,14.8,43,56.5,19.4,34.4,918,1.3,10.97,0.45,0.1,0.04,0.32,9.8,83.2,3.4,0.8,0.3,2.4,19.5,65.9,18,154.1,41,120,38,0.34,0.74,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,MON810,F,2,5.4,29,43,109,0.2,15.4,12.2,0.5,0.001,222,9.1,7.5,0.1,144,9.1,106,2.1,2.57,1.052,0,0,0,0,5.5,30,0.2,10.6,15.3,9.79,7.86,15,45.6,58,19,33.8,1000,1.58,7.32,0.48,0.1,0.06,0.24,16.1,74.8,4.9,1.1,0.6,2.5,56.8,151.2,46,318.3,67,223,61,0.3,0.15,2.5,349.4,0.113,1.275,11.89,NA,1.897,2.738,0.667,0.109
11,11,MON810,F,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.9,0.079,1.137,8.355,NA,2.107,2.52,0.677,0.139
12,12,MON810,F,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297.7,0.067,1.162,8.583,NA,1.914,2.253,0.584,0.13
13,13,MON810,F,1,4.4,87,24,75,0.1,15,10.2,0.3,0,101,5.7,6.4,0.1,145,4.7,99,2,2.2,1.056,0,0,0,0,6,30,0.2,NA,NA,10.4,8.41,15,43.1,51.2,17.9,34.9,1017,0.68,9.36,0.14,0.07,0.03,0.12,6.5,90,1.3,0.7,0.3,1.2,11.6,144.5,42,346.4,61,263,88,0.23,0.41,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,13,MON810,F,2,4.3,60,24,73,0.2,15.9,11,0.5,0.001,133,10.6,6.8,0.001,145,9.5,109,2.5,1.72,1.068,0,0,0,0,6,30,1,11.3,13.2,7.28,8.41,14.6,42.7,50.8,17.3,34.1,1143,1.02,5.85,0.18,0.05,0.04,0.14,14.1,80.3,2.5,0.7,0.5,1.9,37.3,229.7,72,378.3,50,332.5,83,0.15,0.12,1,271,0.07,1.059,7.808,NA,2.09,2.302,0.627,0.13
14,14,MON810,F,1,4.4,61,24,74,0.1,15.3,9.9,0.2,0,132,6.1,6.5,0.01,145,4.7,98,2.1,2.1,1.045,0,0,0,0,6.5,30,0.2,NA,NA,6.41,8.05,15,43.4,54,18.6,34.5,1019,0.75,5.32,0.18,0.08,0.02,0.06,11.7,83,2.7,1.3,0.3,0.9,7.5,127.6,48,241.7,45,209.5,79,0.21,0.59,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,14,MON810,F,2,3.2,66,36,95,0.2,23.1,11.5,0.4,0.001,174,9.7,6.5,0.001,147,7,108,3.3,0.97,1.058,0,0,0.01,4,6,100,0.2,10.9,14.5,14.09,6.7,11.4,35.4,52.9,17,32,1409,3.59,8.77,1.14,0.14,0.09,0.36,25.5,62.2,8.1,1,0.7,2.6,7.8,150.3,84,348.9,97,286.5,100,0.34,0.35,4,301.4,0.078,1.246,13.113,NA,2.141,2.824,1.586,0.16
15,15,MON810,F,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.9,0.057,1.271,7.756,NA,2.071,2.135,0.646,0.136
16,16,MON810,F,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.5,0.089,1.165,8.489,NA,2.058,2.477,0.536,0.148
17,17,MON810,F,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.3,0.073,1.214,9.991,NA,2.013,2.604,0.956,0.178
18,18,MON810,F,1,4.2,54,34,69,0.1,14.4,10.4,0.2,0,125,7.4,6.2,0.01,143,5.2,95,2,2.1,1.036,0,0,0,0,6.5,0,0.2,NA,NA,9.03,8,14.1,40.8,51,17.7,34.6,1023,0.88,7.58,0.3,0.1,0.03,0.14,9.8,83.9,3.3,1.1,0.3,1.5,21,80.6,22,194.5,68,185,129,0.37,0.99,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,18,MON810,F,2,5.4,31,37,62,0.21,14.3,11.7,0.5,0.001,188,9.9,7.6,0.001,145,7.3,104,2.2,2.45,1.027,0,0,0,0,6,0,0.2,10.9,15,8.08,8.28,14.9,42.5,51.3,18,35.1,923,1.01,6.49,0.24,0.18,0.04,0.12,12.5,80.3,3,2.2,0.5,1.5,13.9,78.8,20,138.1,42,128.5,51,0.33,0.3,8.5,311.3,0.082,1.25,9.054,NA,1.934,2.572,0.532,0.123
19,19,MON810,F,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.9,0.066,0.963,7.389,NA,1.901,2.034,0.465,0.145
20,20,MON810,F,1,4.1,76,35,113,0.01,15.4,9.7,0.3,1,118,6,6.3,0.01,145,4.3,97,2.2,1.86,1.039,0,0,0,0,6.5,0.01,0.2,NA,NA,8.01,8.02,15,43.3,54,18.7,34.6,897,0.96,6.49,0.18,0.24,0.01,0.12,12,81.1,2.3,3,0.2,1.5,12.4,100.2,27,227.8,57,192,109,0.3,0.42,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,20,MON810,F,2,4.7,41,37,94,0.21,15.1,11.4,0.5,0.001,235,10,7,0.001,148,6.4,106,2.3,2.04,1.046,0,0,0,0,6,30,0.2,10.3,14.8,8.61,8.14,15.1,44.9,55.1,18.6,33.7,873,0.99,7.07,0.21,0.06,0.12,0.23,11.5,81.3,2.5,0.7,1.4,2.6,20.7,132.3,30,252,48,252.5,63,0.19,0.12,2,306.5,0.087,1.313,8.801,NA,2.024,2.127,0.611,0.151
1,1,MON810,M,2,4.7,105,43,94,0.21,12.6,11.1,0.5,0.001,210,9.1,7.4,0.001,147,6.9,103,2.7,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3,248.2,202,296.7,39,381.5,143,0.1,0.11,1.5,510.3,0.063,2.114,15.982,3.687,2.243,4.241,1.008,NA
2,2,MON810,M,1,3.9,178,190,319,0.1,8.9,10,0.2,0,99,7.8,6.1,0.01,144,4.8,96,2.2,1.77,1.043,0,0,15,0,7,100,0.2,NA,NA,12.53,8.24,15.4,45,54.6,18.7,34.2,1057,2.04,9.78,0.41,0.1,0.05,0.15,16.3,78,3.3,0.8,0.4,1.2,3.5,135.8,181,260.9,36,244,58,0.15,0.51,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,MON810,M,2,4.5,89,47,83,0.21,15.1,11.1,0.5,0.001,240,9.5,6.8,0.001,148,5.9,104,2.3,1.96,1.076,0,2,15,0,6,300,1,12.1,16.2,11.91,8.95,15.5,44.7,49.9,17.3,34.6,1105,1.09,9.98,0.39,0.15,0.06,0.24,9.1,83.7,3.3,1.3,0.5,2,11.4,191.9,124,223.6,75,340.5,136,0.22,0.27,6,490.7,0.065,1.804,13.724,3.499,2.22,4.149,0.717,NA
3,3,MON810,M,1,4.3,151,46,104,0.1,16,10.5,0.3,0,119,7.8,6.7,0.01,145,5.4,99,2.4,1.79,1.057,0,0,0.01,0,6,100,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,188.2,120,273.3,40,310,97,0.13,0.54,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,MON810,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.062,0,0,0.01,3,6.5,100,1,11.3,15.6,9.48,8.58,15.2,45.3,52.9,17.7,33.5,786,0.91,8,0.24,0.06,0.09,0.18,9.6,84.4,2.5,0.6,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613.4,0.06,1.922,18.184,3.614,2.214,4.25,0.867,NA
4,4,MON810,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.5,0.076,1.704,14.361,3.372,2.124,3.534,1.14,NA
5,5,MON810,M,1,4.2,116,29,104,0.2,11.2,10.2,0.3,0,93,8.3,6.6,0.01,144,5.1,96,2.4,1.75,1.042,0,0,15,0,6.5,30,0.2,NA,NA,16.76,8.9,16.4,47.4,53.3,18.4,34.6,1046,1.28,14.74,0.3,0.17,0.12,0.15,7.6,88,1.8,1,0.7,0.9,8,144.8,121,224.1,29,236.5,84,0.12,0.54,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,5,MON810,M,2,4.5,71,39,83,0.21,16.1,11,0.5,0.001,218,9.4,7,0.001,151,5.7,106,2.5,1.8,1.046,0,0,15,0,7,30,1,12,17.5,12.5,8.12,15.3,42.7,52.5,18.8,35.8,1017,1.06,10.5,0.34,0.22,0.11,0.26,8.5,84,2.7,1.8,0.9,2.1,15.1,153,88,175.4,95,247,119,0.38,0.29,7.5,571.1,0.056,1.896,16.672,3.681,2.324,4.25,0.91,NA
6,6,MON810,M,2,4.2,72,44,77,0.21,16,11.5,0.5,0.001,168,11,6.9,0.001,150,7.5,109,2.7,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,189.2,169,126.4,64,198.5,83,0.32,0.23,4.5,584.8,0.068,1.769,18.684,3.347,2.268,4.255,0.917,NA
7,7,MON810,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480.1,0.052,1.574,13.375,3.254,2.217,4.148,0.778,NA
8,8,MON810,M,1,4,94,37,89,0.1,12.7,9.6,0.3,0,103,6.8,6.3,0.01,145,4.6,99,2.3,1.74,1.034,0,0,15,0,7.5,100,0.2,NA,NA,8.77,8.33,15.2,44.3,53.2,18.3,34.4,1059,0.71,7.68,0.17,0.14,0.03,0.04,8.1,87.6,1.9,1.6,0.4,0.5,3,112.8,123,125.7,40,186,58,0.22,0.68,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,8,MON810,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.049,0,0,15,0,7,100,0.2,13,15.3,7.58,8.5,14.7,43.4,51,17.3,33.9,1104,0.81,6.16,0.26,0.12,0.05,0.18,10.7,81.3,3.5,1.5,0.7,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.7,0.071,1.63,15.934,3.653,2.191,4.078,0.784,NA
9,9,MON810,M,1,4,120,37,87,0.2,11.9,10.1,0.3,0,99,7.6,6.4,0.01,143,4.6,94,2.4,1.67,1.047,0,0,0.01,3,6.5,300,0.2,NA,NA,11.61,8.14,14.9,44.4,54.6,18.3,33.6,953,1.63,9.45,0.24,0.11,0.03,0.15,14,81.4,2,1,0.3,1.3,4.9,150.4,255,252.1,35,295.5,87,0.12,0.41,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,9,MON810,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.053,0,0,0,0,6.5,300,1,11.8,15.9,6.97,8.14,14.1,41.5,50.9,17.3,34,1107,1.23,5.23,0.22,0.14,0.04,0.11,17.7,74.9,3.1,2,0.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,551.9,0.073,1.539,18.43,3.476,2.306,4.221,0.892,NA
10,10,MON810,M,1,3.7,128,40,91,0.1,14.8,10,0.2,0,117,7.6,5.9,0.01,143,4.9,94,2.2,1.68,1.027,0,0,0,0,7,30,0.2,NA,NA,15.27,8.47,15.6,45,53.1,18.4,34.6,1009,1.24,13.2,0.41,0.17,0.07,0.18,8.1,86.4,2.7,1.1,0.5,1.2,2.9,75.4,77,164.7,18,156,38,0.12,0.87,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,10,MON810,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,0,0,0,0,7,30,0.2,11.8,13.6,11.13,8.74,15.2,44.7,51.2,17.4,33.9,989,1.36,9.02,0.35,0.16,0.08,0.15,12.2,81,3.2,1.5,0.8,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539.8,0.055,1.881,14.749,3.869,2.363,3.791,0.832,NA
11,11,MON810,M,2,4.1,94,48,93,0.2,16.2,11,0.5,0.001,200,9.4,6.9,0.001,150,6.9,107,2.8,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,171.6,665,272.9,78,234,88,0.33,0.17,4,506.8,0.054,1.698,13.34,3.27,2.389,3.642,0.685,NA
12,12,MON810,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573.3,0.074,1.747,17.665,3.417,2.432,4.727,0.918,NA
13,13,MON810,M,1,4.2,128,34,92,0.1,12.8,10.3,0.2,0,112,7.5,6.4,0.01,143,5.1,95,2.2,1.91,1.041,0,0,0.01,0,6.5,100,0.2,NA,NA,10.73,8.39,15.4,45.2,53.8,18.3,34.1,958,0.97,9.16,0.24,0.11,0.04,0.19,9.1,85.4,2.2,1,0.4,1.8,5,137.5,120,186.2,47,236,99,0.2,1.12,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,13,MON810,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.078,0,0,15,0,6.5,300,1,12,16,8.54,8.63,15.1,44,51,17.5,34.2,934,0.91,7.01,0.25,0.09,0.08,0.21,10.6,82.1,2.9,1.1,0.9,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559.5,0.089,1.816,15.205,3.624,2.4,4.706,0.774,NA
14,14,MON810,M,1,3.9,100,34,107,0.1,13.2,9.7,0.2,0,92,7,5.9,0.01,144,4.9,97,2,1.95,1.043,0,0,0,0,6.5,300,0.2,NA,NA,9.29,8.79,15.8,45.9,52.2,17.9,34.3,1088,0.99,7.77,0.22,0.09,0.04,0.19,10.7,83.6,2.3,0.9,0.5,2,4.9,128.6,335,227.9,39,201.5,77,0.19,0.75,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,14,MON810,M,2,4.3,77,42,80,0.2,16.8,11.4,0.5,0.001,231,9.9,6.7,0.001,149,6.9,105,2.4,1.79,1.05,0,0,0.01,0,6.5,300,1,11.8,16.5,7.18,9.18,15.2,45,49.1,16.6,33.8,1275,2.3,4.33,0.29,0.05,0.04,0.15,32.1,60.4,4.1,0.7,0.6,2.1,5.1,98,92,115.6,36,146,54,0.25,0.29,11.5,507.2,0.074,1.832,16.281,3.165,2.357,3.949,0.693,NA
15,15,MON810,M,2,4.6,82,43,87,0.2,15.2,11.9,0.4,0.001,233,9.5,7.2,0.1,150,6,104,2.6,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,345.9,137,329.5,53,377.5,90,0.14,0.28,2.5,579.2,0.077,1.935,18.196,3.83,2.181,4.453,0.89,NA
16,16,MON810,M,2,4.1,55,34,87,0.21,16.8,11.1,0.5,0.001,201,9,6.6,0.001,150,6.5,108,2.5,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,186.2,715,166.8,27,190.5,73,0.14,0.32,6,588.3,0.074,1.715,16.972,2.914,2.071,4.447,0.931,NA
17,17,MON810,M,2,3.9,62,36,62,0.21,18.1,11,0.4,0.001,182,12.8,6.8,0.001,157,7.8,106,2.9,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,295.2,208,450.6,32,343,53,0.09,0.17,1.5,536.4,0.078,1.96,16.753,3.808,2.282,4.287,0.878,NA
18,18,MON810,M,1,4,116,31,81,0.1,11.8,9.6,0.3,0,102,7.1,6.8,0.01,143,4.8,96,2.8,1.43,1.052,0,0,0,3,7,300,0.2,NA,NA,9.12,8.38,15.6,45.3,54,18.6,34.5,998,1.06,7.65,0.15,0.11,0.04,0.1,11.6,83.9,1.7,1.2,0.4,1.1,3.1,178.9,148,273.1,30,277.5,57,0.11,0.38,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,18,MON810,M,2,4.1,69,42,90,0.21,16.4,10.9,0.4,0.001,221,11.3,6.5,0.001,141,9.8,104,2.4,1.71,1.071,0,0,0.01,0,6.5,300,1,12.6,18.8,6.05,8.42,14.3,43.1,51.2,17,33.2,956,1.57,4.08,0.13,0.09,0.05,0.13,26,67.4,2.1,1.4,0.9,2.2,3.2,128.4,87,167,35,191.5,40,0.18,0.33,9.5,475.2,0.045,1.557,13.285,3.528,2.119,3.768,0.688,NA
19,19,MON810,M,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527.8,0.071,1.592,15.204,3.354,2.216,3.974,0.72,NA
